source_file,section,spread_index,left_page,right_page,left_table_id,right_table_id,pair_record_index,right_subrow_index,alignment_status,state,company,municipality,plant,installation_year,energy_source,primary_motor_type,primary_motor_number,primary_motor_hp,transmission_line_km,distribution_line_km,transmission_voltage,distribution_voltage,current_type,phases,cycles,transformer_stations,personnel,municipality_plant_location,electrical_installation_capacity_hp,total_waterfall_capacity_hp,waterfall_height_m,extension_m,adduction_material,pipe_diameter_mm,pipe_thickness_mm,watercourse_used,reservoir_capacity_m3,raw_left_cells_json,raw_right_cells_json
table_1_all.pdf,section_i,5,9,10,tbl-32.md,tbl-34.md,16,2,matched,Minas Geraes,Companhia Industrial Pitanguyense,Pitanguy,—,1919,,,,,,,,,,,60,,,,,,,,,,,,,"[""Companhia Industrial Pitanguyense"", ""Pitanguy"", ""—"", ""1919""]","["""", """", """", """", """", """", """", """", """", """", ""60"", """", """"]"
table_1_all.pdf,section_i,5,9,10,tbl-32.md,tbl-34.md,17,1,matched,Minas Geraes,Municipalidade de Piumhy,Piumhy,—,1919,Hydraulica...,T. H.,1,60,34,8,6600,110,Alternativa...,2,50,1,4,,,,,,,,,,,"[""Municipalidade de Piumhy"", ""Piumhy"", ""—"", ""1919""]","[""Hydraulica..."", ""T. H."", ""1"", ""60"", ""34"", ""8"", ""6.600"", ""110"", ""Alternativa..."", ""2"", ""50"", ""1"", ""4""]"
table_1_all.pdf,section_i,5,9,10,tbl-32.md,tbl-34.md,18,1,matched,Minas Geraes,Luiz José Dias & Companhia,Poços de Caldas,—,1905,Hydraulica...,T. H.,1,620,5,20,2300,110,Alternativa...,3,50,1,10,,,,,,,,,,,"[""Luiz José Dias & Companhia"", ""Poços de Caldas"", ""—"", ""1905""]","[""Hydraulica..."", ""T. H."", ""1"", ""620"", ""5"", ""20"", ""2.300"", ""110"", ""Alternativa..."", ""3"", ""50"", ""1"", ""10""]"
table_1_all.pdf,section_i,5,9,10,tbl-32.md,tbl-34.md,19,1,matched,Minas Geraes,Municipalidade de Ponte Nova,Ponte Nova,—,1913,Hydraulica...,T. H.,2,516,12,6,10000,220,Alternativa...,3,50,1,10,,,,,,,,,,,"[""Municipalidade de Ponte Nova"", ""Ponte Nova"", ""—"", ""1913""]","[""Hydraulica..."", ""T. H."", ""2"", ""516"", ""12"", ""6"", ""10.000"", ""220"", ""Alternativa..."", ""3"", ""50"", ""1"", ""10""]"
table_1_all.pdf,section_i,5,9,10,tbl-32.md,tbl-34.md,19,2,matched,Minas Geraes,Municipalidade de Ponte Nova,Ponte Nova,—,1913,,,,,,,,120,,,,,,,,,,,,,,,,"[""Municipalidade de Ponte Nova"", ""Ponte Nova"", ""—"", ""1913""]","["""", """", """", """", """", """", """", ""120"", """", """", """", """", """"]"
table_1_all.pdf,section_i,5,9,10,tbl-32.md,tbl-34.md,20,1,matched,Minas Geraes,Municipalidade de Pouso Alegre,Pouso Alegre,Ponte de Pedras,1907,Hydraulica...,T. H.,1,150,29,18,15000,220,Alternativa...,1,40,1,8,,,,,,,,,,,"[""Municipalidade de Pouso Alegre"", ""Pouso Alegre"", ""Ponte de Pedras"", ""1907""]","[""Hydraulica..."", ""T. H."", ""1"", ""150"", ""29"", ""18"", ""15.000"", ""220"", ""Alternativa..."", ""1"", ""40"", ""1"", ""8""]"
table_1_all.pdf,section_i,5,9,10,tbl-32.md,tbl-34.md,20,2,matched,Minas Geraes,Municipalidade de Pouso Alegre,Pouso Alegre,Ponte de Pedras,1907,,,,,,,,110,,,,,,,,,,,,,,,,"[""Municipalidade de Pouso Alegre"", ""Pouso Alegre"", ""Ponte de Pedras"", ""1907""]","["""", """", """", """", """", """", """", ""110"", """", """", """", """", """"]"
table_1_all.pdf,section_i,5,9,10,tbl-32.md,tbl-34.md,21,1,matched,Minas Geraes,Baêta & Mello,Queluz,Hydrodina,1917,Hydraulica...,T. H.,1,543,15,32,22000,3000,Alternativa...,3,50,1,14,,,,,,,,,,,"[""Baêta & Mello"", ""Queluz"", ""Hydrodina"", ""1917""]","[""Hydraulica..."", ""T. H."", ""1"", ""543"", ""15"", ""32"", ""22.000"", ""3.000"", ""Alternativa..."", ""3"", ""50"", ""1"", ""14""]"
table_1_all.pdf,section_i,5,9,10,tbl-32.md,tbl-34.md,21,2,matched,Minas Geraes,Baêta & Mello,Queluz,Hydrodina,1917,,,,,,,,220,,,,,,,,,,,,,,,,"[""Baêta & Mello"", ""Queluz"", ""Hydrodina"", ""1917""]","["""", """", """", """", """", """", """", ""220"", """", """", """", """", """"]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,1,1,matched,Minas Geraes,W T Atherton,Rio Piracicaba,Lages,1920,Hydraulica...,R. A.,1,7,2,3,250,250,Continua...,-,-,-,1,,,,,,,,,,,"[""W T Atherton"", ""Rio Piracicaba"", ""Lages"", ""1920""]","[""Hydraulica..."", ""R. A."", ""1"", ""7"", ""2"", ""3"", ""250"", ""250"", ""Continua..."", ""-"", ""-"", ""-"", ""1""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,2,1,matched,Minas Geraes,Empresa Hydro-Electrica Nacional,Rio Preto,Romeo,1920,Hydraulica...,T. H.,1,200,4,7,6000,220120,Alternativa...,3,50,-,3,,,,,,,,,,,"[""Empresa Hydro-Electrica Nacional"", ""Rio Preto"", ""Romeo"", ""1920""]","[""Hydraulica..."", ""T. H."", ""1"", ""200"", ""4"", ""7"", ""6.000"", ""220 120"", ""Alternativa..."", ""3"", ""50"", ""-"", ""3""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,3,1,matched,Minas Geraes,Municipalidade de Sabará,Sabará,—,1917,Hydraulica...,T. H.,1,115,4,9,4000,120,Alternativa...,3,50,1,5,,,,,,,,,,,"[""Municipalidade de Sabará"", ""Sabará"", ""—"", ""1917""]","[""Hydraulica..."", ""T. H."", ""1"", ""115"", ""4"", ""9"", ""4.000"", ""120"", ""Alternativa..."", ""3"", ""50"", ""1"", ""5""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,4,1,matched,Minas Geraes,Municipalidade de Santa Luzia do Rio das Velhas,»,—,1913,Hydraulica...,T. H.,1,200,12,4,6000,220,Alternativa...,3,50,1,5,,,,,,,,,,,"[""Municipalidade de Santa Luzia do Rio das Velhas"", ""»"", ""—"", ""1913""]","[""Hydraulica..."", ""T. H."", ""1"", ""200"", ""12"", ""4"", ""6.000"", ""220"", ""Alternativa..."", ""3"", ""50"", ""1"", ""5""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,5,1,matched,Minas Geraes,Municipalidade de Conquista,Sacramento,Sacramento,1908,Hydraulica...,T. H.,1,679,13,8,10500,220,Continua...,-,-,1,2,,,,,,,,,,,"[""Municipalidade de Conquista"", ""Sacramento"", ""Sacramento"", ""1908""]","[""Hydraulica..."", ""T. H."", ""1"", ""679"", ""13"", ""8"", ""10.500"", ""220"", ""Continua..."", ""-"", ""-"", ""1"", ""2""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,6,1,matched,Minas Geraes,Companhia Industrial Bello Horizonte,Santa Luzia do Rio das Velhas,—,1916,Hydraulica...,T. H.,1,256,1,-,220,220,Alternativa...,3,50,1,2,,,,,,,,,,,"[""Companhia Industrial Bello Horizonte"", ""Santa Luzia do Rio das Velhas"", ""—"", ""1916""]","[""Hydraulica..."", ""T. H."", ""1"", ""256"", ""1"", ""-"", ""220"", ""220"", ""Alternativa..."", ""3"", ""50"", ""1"", ""2""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,7,1,matched,Minas Geraes,Dr. Estevão Leite de Magalhães Pinto,Santa Quiteria,—,1914,Hydraulica...,T. H.,1,380,4,4,6000,220110,Alternativa...,3,50,-,5,,,,,,,,,,,"[""Dr. Estevão Leite de Magalhães Pinto"", ""Santa Quiteria"", ""—"", ""1914""]","[""Hydraulica..."", ""T. H."", ""1"", ""380"", ""4"", ""4"", ""6.000"", ""220 110"", ""Alternativa..."", ""3"", ""50"", ""-"", ""5""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,8,1,matched,Minas Geraes,Companhia Força e Luz Minas Sul,Santa Rita do Sapucahy,Delphim Moreira,1920,Hydraulica...,T. H.,2,500,36,20,22000,3000220110,Alternativa...,3,50,1,9,,,,,,,,,,,"[""Companhia Força e Luz Minas Sul"", ""Santa Rita do Sapucahy"", ""Delphim Moreira"", ""1920""]","[""Hydraulica..."", ""T. H."", ""2"", ""500"", ""36"", ""20"", ""22.000"", ""3.000 220 110"", ""Alternativa..."", ""3"", ""50"", ""1"", ""9""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,9,1,matched,Minas Geraes,Municipalidade de Santo Antonio do Monte,Santo Antonio do Monte,—,1918,Hydraulica...,T. H.,1,150,4,6,2000,120,Alternativa...,3,50,1,3,,,,,,,,,,,"[""Municipalidade de Santo Antonio do Monte"", ""Santo Antonio do Monte"", ""—"", ""1918""]","[""Hydraulica..."", ""T. H."", ""1"", ""150"", ""4"", ""6"", ""2.000"", ""120"", ""Alternativa..."", ""3"", ""50"", ""1"", ""3""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,10,1,matched,Minas Geraes,Municipalidade de São Domingos do Prata,São Domingos do Prata,—,1916,Hydraulica...,T. H.,1,160,2,2,5100,220120,Alternativa...,3,50,-,2,,,,,,,,,,,"[""Municipalidade de São Domingos do Prata"", ""São Domingos do Prata"", ""—"", ""1916""]","[""Hydraulica..."", ""T. H."", ""1"", ""160"", ""2"", ""2"", ""5.100"", ""220 120"", ""Alternativa..."", ""3"", ""50"", ""-"", ""2""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,11,1,matched,Minas Geraes,Municipalidade de São Gothardo,São Gothardo,Cachoeira de Confusão,1920,Hydraulica...,T. H.,1,45,1,7,220,220110,Alternativa...,3,50,-,2,,,,,,,,,,,"[""Municipalidade de São Gothardo"", ""São Gothardo"", ""Cachoeira de Confusão"", ""1920""]","[""Hydraulica..."", ""T. H."", ""1"", ""45"", ""1"", ""7"", ""220"", ""220 110"", ""Alternativa..."", ""3"", ""50"", ""-"", ""2""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,12,1,matched,Minas Geraes,Adão Pereira de Araujo,São José d'Além Parahyba,Rio dos Aventureiros,1914,Hydraulica...,T. H.,2,1300,7,70,6000,220110,Alternativa...,3,50,-,-,,,,,,,,,,,"[""Adão Pereira de Araujo"", ""São José d'Além Parahyba"", ""Rio dos Aventureiros"", ""1914""]","[""Hydraulica..."", ""T. H."", ""2"", ""1.300"", ""7"", ""70"", ""6.000"", ""220 110"", ""Alternativa..."", ""3"", ""50"", ""-"", ""-""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,13,1,matched,Minas Geraes,Villela & Companhia,» » » »,—,1912,Hydraulica...,T. H.,1,135,3,9,3000,220110,Alternativa...,3,50,-,-,,,,,,,,,,,"[""Villela & Companhia"", ""» » » »"", ""—"", ""1912""]","[""Hydraulica..."", ""T. H."", ""1"", ""135"", ""3"", ""9"", ""3.000"", ""220 110"", ""Alternativa..."", ""3"", ""50"", ""-"", ""-""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,14,1,matched,Minas Geraes,Empresa Força e Luz de Silvestre Ferraz,Silvestre Ferraz,Força e Luz,1915,Hydraulica...,T. H.,1,150,18,13,5000,220,Alternativa...,3,60,3,8,,,,,,,,,,,"[""Empresa Força e Luz de Silvestre Ferraz"", ""Silvestre Ferraz"", ""Força e Luz"", ""1915""]","[""Hydraulica..."", ""T. H."", ""1"", ""150"", ""18"", ""13"", ""5.000"", ""220"", ""Alternativa..."", ""3"", ""60"", ""3"", ""8""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,15,1,matched,Minas Geraes,Municipalidade de São João d'El-Rey,Tiradentes,—,1900,Hydraulica...,T. H.,2,700,11,22,6600,1000110,Alternativa...,3,60,1,10,,,,,,,,,,,"[""Municipalidade de São João d'El-Rey"", ""Tiradentes"", ""—"", ""1900""]","[""Hydraulica..."", ""T. H."", ""2"", ""700"", ""11"", ""22"", ""6.600"", ""1.000 110"", ""Alternativa..."", ""3"", ""60"", ""1"", ""10""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,16,1,matched,Minas Geraes,Companhia Turvense de Luz e Força,Turvo,—,1917,Hydraulica...,T. H.,1,130,9,8,6600,110,Alternativa...,3,50,1,5,,,,,,,,,,,"[""Companhia Turvense de Luz e Força"", ""Turvo"", ""—"", ""1917""]","[""Hydraulica..."", ""T. H."", ""1"", ""130"", ""9"", ""8"", ""6.600"", ""110"", ""Alternativa..."", ""3"", ""50"", ""1"", ""5""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,17,1,matched,Minas Geraes,Companhia Luz e Força de Uberabinha,Uberabinha,—,1909,Hydraulica...,T. H.,2,1500,6,25,4000,220,Alternativa...,3,50,-,8,,,,,,,,,,,"[""Companhia Luz e Força de Uberabinha"", ""Uberabinha"", ""—"", ""1909""]","[""Hydraulica..."", ""T. H."", ""2"", ""1.500"", ""6"", ""25"", ""4.000"", ""220"", ""Alternativa..."", ""3"", ""50"", ""-"", ""8""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,18,1,matched,Minas Geraes,Empresa Força e Luz Hervalense,Viçosa,—,1920,Hydraulica...,T. H.,1,150,7,-,6600,110,Alternativa...,3,-,-,-,,,,,,,,,,,"[""Empresa Força e Luz Hervalense"", ""Viçosa"", ""—"", ""1920""]","[""Hydraulica..."", ""T. H."", ""1"", ""150"", ""7"", ""-"", ""6.600"", ""110"", ""Alternativa..."", ""3"", ""-"", ""-"", ""-""]"
table_1_all.pdf,section_i,6,11,12,tbl-35.md,tbl-37.md,19,1,matched,Minas Geraes,Companhia Fiação e Tecidos São Sylvestre,»,São Sylvestre,1920,Hydraulica...,T. H.,1,150,4,(1),110,(1)110,Alternativa...,-,-,-,-,,,,,,,,,,,"[""Companhia Fiação e Tecidos São Sylvestre"", ""»"", ""São Sylvestre"", ""1920""]","[""Hydraulica..."", ""T. H."", ""1"", ""150"", ""4"", ""(1)"", ""110"", ""(1) 110"", ""Alternativa..."", ""-"", ""-"", ""-"", ""-""]"
table_1_all.pdf,section_i,7,13,14,tbl-39.md,tbl-44.md,1,1,matched,Minas Geraes,St John dei Rey Mining Company Limited,Villa Nova de Lima,A,1915,Hydraulica...,R. A.,1,335,,,,,,,,,,,,,,,,,,,,"[""St John dei Rey Mining Company Limited"", ""Villa Nova de Lima"", ""A"", ""1915""]","[""Hydraulica..."", ""R. A."", ""1"", ""335"", """", """", """", """", """", """", """", """", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-39.md,tbl-44.md,2,1,matched,Minas Geraes,,,B,1915,Hydraulica...,R. A.,1,402,,,,,,,,,,,,,,,,,,,,"["""", """", ""B"", ""1915""]","[""Hydraulica..."", ""R. A."", ""1"", ""402"", """", """", """", """", """", """", """", """", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-39.md,tbl-44.md,3,1,matched,Minas Geraes,,,C,1915,Hydraulica...,R. A.,1,911,,,30000,5000,,,,,,,,,,,,,,,,"["""", """", ""C"", ""1915""]","[""Hydraulica..."", ""R. A."", ""1"", ""911"", """", """", ""30.000"", ""5.000"", """", """", """", """", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-39.md,tbl-44.md,4,1,matched,Minas Geraes,,,D,1915,Hydraulica...,R. A.,2,1876,,,,,,,,,,,,,,,,,,,,"["""", """", ""D"", ""1915""]","[""Hydraulica..."", ""R. A."", ""2"", ""1.876"", """", """", """", """", """", """", """", """", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-39.md,tbl-44.md,5,1,matched,Minas Geraes,,,E,1915,Hydraulica...,R. A.,1,1876,50,68,15000,380,Alternativa.,3,50,1,,,,,,,,,,,,"["""", """", ""E"", ""1915""]","[""Hydraulica..."", ""R. A."", ""1"", ""1.876"", ""50"", ""68"", ""15.000"", ""380"", ""Alternativa."", ""3"", ""50"", ""1"", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-39.md,tbl-44.md,6,1,matched,Minas Geraes,,,Gaia,1915,Hydraulica...,R. A.,1,402,,,,,,,,,,,,,,,,,,,,"["""", """", ""Gaia"", ""1915""]","[""Hydraulica..."", ""R. A."", ""1"", ""402"", """", """", """", """", """", """", """", """", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-39.md,tbl-44.md,7,1,matched,Minas Geraes,,,Crystaes,1915,Hydraulica...,T. H.,1,154,,,5000,220,,,,,,,,,,,,,,,,"["""", """", ""Crystaes"", ""1915""]","[""Hydraulica..."", ""T. H."", ""1"", ""154"", """", """", ""5 000"", ""220"", """", """", """", """", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-39.md,tbl-44.md,8,1,matched,Minas Geraes,,,Retiro,1915,Hydraulica...,T. H.,2,67,,,,,,,,,,,,,,,,,,,,"["""", """", ""Retiro"", ""1915""]","[""Hydraulica..."", ""T. H."", ""2"", ""67"", """", """", """", """", """", """", """", """", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-39.md,tbl-44.md,9,1,matched,Minas Geraes,Resende,1915,,,Hydraulica...,R. A.,1,80,,,,,,,,,,,,,,,,,,,,"[""Resende"", ""1915"", """", """"]","[""Hydraulica..."", ""R. A."", ""1"", ""80"", """", """", """", """", """", """", """", """", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-39.md,tbl-44.md,10,1,matched,Minas Geraes,Municipalidade de Villa Nova de Resende,Villa Nova de Resende,Ossos,1915,Hydraulica...,T. H.,1,15,10,5,2200,110,Alternativa.,3,60,1,,,,,,,,,,,,"[""Municipalidade de Villa Nova de Resende"", ""Villa Nova de Resende"", ""Ossos"", ""1915""]","[""Hydraulica..."", ""T. H."", ""1"", ""15"", ""10"", ""5"", ""2.200"", ""110"", ""Alternativa."", ""3"", ""60"", ""1"", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-39.md,tbl-44.md,11,1,matched,Minas Geraes,,,Conquista,1916,Hydraulica...,T. H.,1,20,3,4,2200,110,Alternativa.,3,60,1,,,,,,,,,,,,"["""", """", ""Conquista"", ""1916""]","[""Hydraulica..."", ""T. H."", ""1"", ""20"", ""3"", ""4"", ""2.200"", ""110"", ""Alternativa."", ""3"", ""60"", ""1"", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-40.md,tbl-45.md,12,1,matched,Pará,"The Pará Electric Railway and Lighting Company, Limited",Belém,—,1905,Thermica...,M. V.,9,6590,-,-,-,2000,Continua...,-,-,-,,,,,,,,,,,,"[""The Pará Electric Railway and Lighting Company, Limited"", ""Belém"", ""—"", ""1905""]","[""Thermica..."", ""M. V."", ""9"", ""6.590"", ""-"", ""-"", ""-"", ""2.000"", ""Continua..."", ""-"", ""-"", ""-"", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-40.md,tbl-45.md,12,2,matched,Pará,"The Pará Electric Railway and Lighting Company, Limited",Belém,—,1905,,,,,,,,240,Alternativa...,1,50,,,,,,,,,,,,,"[""The Pará Electric Railway and Lighting Company, Limited"", ""Belém"", ""—"", ""1905""]","["""", """", """", """", """", """", """", ""240"", ""Alternativa..."", ""1"", ""50"", """", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-40.md,tbl-45.md,12,3,matched,Pará,"The Pará Electric Railway and Lighting Company, Limited",Belém,—,1905,,,,,,,,120,,,,,,,,,,,,,,,,"[""The Pará Electric Railway and Lighting Company, Limited"", ""Belém"", ""—"", ""1905""]","["""", """", """", """", """", """", """", ""120"", """", """", """", """", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-40.md,tbl-45.md,13,1,matched,Pará,Municipalidade de Belém,—,Mosqueiro,1920,Thermica...,C. I.,2,80,-,7,2000,120,Alternativa e continua,2,50,1,,,,,,,,,,,,"[""Municipalidade de Belém"", ""—"", ""Mosqueiro"", ""1920""]","[""Thermica..."", ""C. I."", ""2"", ""80"", ""-"", ""7"", ""2.000"", ""120"", ""Alternativa e continua"", ""2"", ""50"", ""1"", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-40.md,tbl-45.md,14,1,matched,Pará,Empresa de Melhoramentos Publicos,Bragança,—,1911,Thermica...,C. I.,1,90,3,20,2000,120,Alternativa...,2,50,-,,,,,,,,,,,,"[""Empresa de Melhoramentos Publicos"", ""Bragança"", ""—"", ""1911""]","[""Thermica..."", ""C. I."", ""1"", ""90"", ""3"", ""20"", ""2.000"", ""120"", ""Alternativa..."", ""2"", ""50"", ""-"", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-40.md,tbl-45.md,15,1,matched,Pará,Municipalidade de Chaves,Chaves,—,1914,Thermica...,M. V.,1,40,-,3,-,120,Continua...,-,-,-,,,,,,,,,,,,"[""Municipalidade de Chaves"", ""Chaves"", ""—"", ""1914""]","[""Thermica..."", ""M. V."", ""1"", ""40"", ""-"", ""3"", ""-"", ""120"", ""Continua..."", ""-"", ""-"", ""-"", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-41.md,tbl-46.md,16,1,matched,Parahyba,Municipalidade de Alagôa Nova,Alagôa Nova,—,1919,Thermica...,M. V.,1,12,-,2,-,110,Continua...,-,-,-,2,,,,,,,,,,,"[""Municipalidade de Alagôa Nova"", ""Alagôa Nova"", ""—"", ""1919""]","[""Thermica..."", ""M. V."", ""1"", ""12"", ""-"", ""2"", ""-"", ""110"", ""Continua..."", ""-"", ""-"", ""-"", ""2""]"
table_1_all.pdf,section_i,7,13,14,tbl-41.md,tbl-46.md,17,1,matched,Parahyba,Antonio Maia & Companhia,Areia,—,1919,Thermica...,M. V.,1,21,-,2,-,110,Continua...,-,-,-,4,,,,,,,,,,,"[""Antonio Maia & Companhia"", ""Areia"", ""—"", ""1919""]","[""Thermica..."", ""M. V."", ""1"", ""21"", ""-"", ""2"", ""-"", ""110"", ""Continua..."", ""-"", ""-"", ""-"", ""4""]"
table_1_all.pdf,section_i,7,13,14,tbl-41.md,tbl-46.md,18,1,matched,Parahyba,Empresa Hydro-Electrica Borborema,Bananeiras,—,1919,Hydraulica...,T. H.,1,50,16,18,2000,120,Alternativa...,3,50,3,8,,,,,,,,,,,"[""Empresa Hydro-Electrica Borborema"", ""Bananeiras"", ""—"", ""1919""]","[""Hydraulica..."", ""T. H."", ""1"", ""50"", ""16"", ""18"", ""2.000"", ""120"", ""Alternativa..."", ""3"", ""50"", ""3"", ""8""]"
table_1_all.pdf,section_i,7,13,14,tbl-41.md,tbl-46.md,19,1,matched,Parahyba,Empresa Luz e Força de Campina Grande,Campina Grande,—,1920,Thermica...,C. I.,1,180,-,5,-,220,Continua...,-,-,-,7,,,,,,,,,,,"[""Empresa Luz e Força de Campina Grande"", ""Campina Grande"", ""—"", ""1920""]","[""Thermica..."", ""C. I."", ""1"", ""180"", ""-"", ""5"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""7""]"
table_1_all.pdf,section_i,7,13,14,tbl-41.md,tbl-46.md,20,1,matched,Parahyba,Empresa Luz e Força de Guarabira,Guarabira,—,1919,Thermica...,C. I.,1,40,-,3,-,220,Continua...,-,-,-,3,,,,,,,,,,,"[""Empresa Luz e Força de Guarabira"", ""Guarabira"", ""—"", ""1919""]","[""Thermica..."", ""C. I."", ""1"", ""40"", ""-"", ""3"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""3""]"
table_1_all.pdf,section_i,7,13,14,tbl-41.md,tbl-46.md,21,1,matched,Parahyba,J Alves da Silva,Itabayanna,—,1919,Thermica...,C. I.,1,45,-,2,-,220,Continua...,-,-,-,9,,,,,,,,,,,"[""J Alves da Silva"", ""Itabayanna"", ""—"", ""1919""]","[""Thermica..."", ""C. I."", ""1"", ""45"", ""-"", ""2"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""9""]"
table_1_all.pdf,section_i,7,13,14,tbl-41.md,tbl-46.md,22,1,matched,Parahyba,Empresa Força e Luz da Parahyba do Norte,Parahyba,També,1920,Thermica...,C. I.,2,1150,-,91,-,6000,Alternativa...,3,50,2,-,,,,,,,,,,,"[""Empresa Força e Luz da Parahyba do Norte"", ""Parahyba"", ""També"", ""1920""]","[""Thermica..."", ""C. I."", ""2"", ""1.150"", ""-"", ""91"", ""-"", ""6.000"", ""Alternativa..."", ""3"", ""50"", ""2"", ""-""]"
table_1_all.pdf,section_i,7,13,14,tbl-41.md,tbl-46.md,22,2,matched,Parahyba,Empresa Força e Luz da Parahyba do Norte,Parahyba,També,1920,,M. V.,1,300,-,,,220,,,,,,,,,,,,,,,,"[""Empresa Força e Luz da Parahyba do Norte"", ""Parahyba"", ""També"", ""1920""]","["""", ""M. V."", ""1"", ""300"", ""-"", """", """", ""220"", """", """", """", """", """"]"
table_1_all.pdf,section_i,7,13,14,tbl-42.md,tbl-47.md,23,1,matched,Paraná,Empresa Luz e Força de Antonina,Antonina,—,1905,Thermica...,M. V.,2,50,-,6,-,220,Continua...,-,-,-,4,,,,,,,,,,,"[""Empresa Luz e Força de Antonina"", ""Antonina"", ""—"", ""1905""]","[""Thermica..."", ""M. V."", ""2"", ""50"", ""-"", ""6"", ""-"", ""220"", ""Continua..."", ""-"", ""-"", ""-"", ""4""]"
table_1_all.pdf,section_i,7,13,14,tbl-42.md,tbl-47.md,24,1,matched,Paraná,Rodolpho Voss,Arancaria,—,1907,Thermica...,M. V.,1,25,-,3,-,235,Continua...,-,-,-,3,,,,,,,,,,,"[""Rodolpho Voss"", ""Arancaria"", ""—"", ""1907""]","[""Thermica..."", ""M. V."", ""1"", ""25"", ""-"", ""3"", ""-"", ""235"", ""Continua..."", ""-"", ""-"", ""-"", ""3""]"
table_1_all.pdf,section_i,7,13,14,tbl-42.md,tbl-47.md,25,1,matched,Paraná,Telles Pusch Limitada,Castro,—,1911,Thermica...,M. V.,2,250,2,9,2100,220,Alternativa...,3,50,-,12,,,,,,,,,,,"[""Telles Pusch Limitada"", ""Castro"", ""—"", ""1911""]","[""Thermica..."", ""M. V."", ""2"", ""250"", ""2"", ""9"", ""2.100"", ""220"", ""Alternativa..."", ""3"", ""50"", ""-"", ""12""]"
table_1_all.pdf,section_i,7,13,14,tbl-42.md,tbl-47.md,26,1,matched,Paraná,"The South Brazilian Railway, Company, Limited",Curityba,Central,1889,Thermica...,M. V.,5,4200,-,-,-,2000,Alternativa...,3,42,-,45,,,,,,,,,,,"[""The South Brazilian Railway, Company, Limited"", ""Curityba"", ""Central"", ""1889""]","[""Thermica..."", ""M. V."", ""5"", ""4.200"", ""-"", ""-"", ""-"", ""2.000"", ""Alternativa..."", ""3"", ""42"", ""-"", ""45""]"
table_1_all.pdf,section_i,8,15,16,tbl-49.md,tbl-52.md,1,1,matched,Paraná,Antonio Meirelles Solinho,Deodoro,Itahysinho,1913,Hydraulica...,R. A.,1,12,—,2,—,220,Continua...,—,—,—,2,,,,,,,,,,,"[""Antonio Meirelles Solinho"", ""Deodoro"", ""Itahysinho"", ""1913""]","[""Hydraulica..."", ""R. A."", ""1"", ""12"", ""—"", ""2"", ""—"", ""220"", ""Continua..."", ""—"", ""—"", ""—"", ""2""]"
